title,name,value
27.8.2013,12 kk (tod.pv/360),"0,550"
26.8.2013,Eonia (tod.pv/360),"0,078"
26.8.2013,1 kk (tod.pv/360),"0,127"
26.8.2013,3 kk (tod.pv/360),"0,225"
26.8.2013,6 kk (tod.pv/360),"0,345"
26.8.2013,12 kk (tod.pv/360),"0,553"
23.8.2013,Eonia (tod.pv/360),"0,077"
23.8.2013,1 kk (tod.pv/360),"0,127"
23.8.2013,3 kk (tod.pv/360),"0,225"
23.8.2013,6 kk (tod.pv/360),"0,344"
23.8.2013,12 kk (tod.pv/360),"0,552"
22.8.2013,Eonia (tod.pv/360),"0,079"
22.8.2013,1 kk (tod.pv/360),"0,126"
22.8.2013,3 kk (tod.pv/360),"0,224"
22.8.2013,6 kk (tod.pv/360),"0,343"
22.8.2013,12 kk (tod.pv/360),"0,549"
21.8.2013,Eonia (tod.pv/360),"0,078"
21.8.2013,1 kk (tod.pv/360),"0,126"
21.8.2013,3 kk (tod.pv/360),"0,224"
21.8.2013,6 kk (tod.pv/360),"0,341"
21.8.2013,12 kk (tod.pv/360),"0,544"
20.8.2013,Eonia (tod.pv/360),"0,078"
20.8.2013,1 kk (tod.pv/360),"0,127"
20.8.2013,3 kk (tod.pv/360),"0,225"
20.8.2013,6 kk (tod.pv/360),"0,342"
20.8.2013,12 kk (tod.pv/360),"0,544"
19.8.2013,Eonia (tod.pv/360),"0,079"
19.8.2013,1 kk (tod.pv/360),"0,127"
19.8.2013,3 kk (tod.pv/360),"0,226"
19.8.2013,6 kk (tod.pv/360),"0,342"
19.8.2013,12 kk (tod.pv/360),"0,545"
16.8.2013,Eonia (tod.pv/360),"0,078"
16.8.2013,1 kk (tod.pv/360),"0,128"
16.8.2013,3 kk (tod.pv/360),"0,226"
16.8.2013,6 kk (tod.pv/360),"0,342"
16.8.2013,12 kk (tod.pv/360),"0,546"
15.8.2013,Eonia (tod.pv/360),"0,077"
15.8.2013,1 kk (tod.pv/360),"0,128"
15.8.2013,3 kk (tod.pv/360),"0,226"
15.8.2013,6 kk (tod.pv/360),"0,342"
15.8.2013,12 kk (tod.pv/360),"0,543"
14.8.2013,Eonia (tod.pv/360),"0,080"
14.8.2013,1 kk (tod.pv/360),"0,128"
14.8.2013,3 kk (tod.pv/360),"0,226"
14.8.2013,6 kk (tod.pv/360),"0,343"
14.8.2013,12 kk (tod.pv/360),"0,544"
13.8.2013,Eonia (tod.pv/360),"0,077"
13.8.2013,1 kk (tod.pv/360),"0,128"
13.8.2013,3 kk (tod.pv/360),"0,225"
13.8.2013,6 kk (tod.pv/360),"0,340"
13.8.2013,12 kk (tod.pv/360),"0,537"
12.8.2013,Eonia (tod.pv/360),"0,079"
12.8.2013,1 kk (tod.pv/360),"0,129"
12.8.2013,3 kk (tod.pv/360),"0,226"
12.8.2013,6 kk (tod.pv/360),"0,341"
12.8.2013,12 kk (tod.pv/360),"0,536"
9.8.2013,Eonia (tod.pv/360),"0,082"
9.8.2013,1 kk (tod.pv/360),"0,128"
9.8.2013,3 kk (tod.pv/360),"0,227"
9.8.2013,6 kk (tod.pv/360),"0,341"
9.8.2013,12 kk (tod.pv/360),"0,538"
8.8.2013,Eonia (tod.pv/360),"0,084"
8.8.2013,1 kk (tod.pv/360),"0,128"
8.8.2013,3 kk (tod.pv/360),"0,227"
8.8.2013,6 kk (tod.pv/360),"0,341"
8.8.2013,12 kk (tod.pv/360),"0,537"
7.8.2013,Eonia (tod.pv/360),"0,099"
7.8.2013,1 kk (tod.pv/360),"0,128"
7.8.2013,3 kk (tod.pv/360),"0,227"
7.8.2013,6 kk (tod.pv/360),"0,341"
7.8.2013,12 kk (tod.pv/360),"0,536"
6.8.2013,Eonia (tod.pv/360),"0,078"
6.8.2013,1 kk (tod.pv/360),"0,128"
6.8.2013,3 kk (tod.pv/360),"0,228"
6.8.2013,6 kk (tod.pv/360),"0,342"
6.8.2013,12 kk (tod.pv/360),"0,536"
5.8.2013,Eonia (tod.pv/360),"0,083"
5.8.2013,1 kk (tod.pv/360),"0,128"
5.8.2013,3 kk (tod.pv/360),"0,227"
5.8.2013,6 kk (tod.pv/360),"0,341"
5.8.2013,12 kk (tod.pv/360),"0,535"
2.8.2013,Eonia (tod.pv/360),"0,084"
2.8.2013,1 kk (tod.pv/360),"0,129"
2.8.2013,3 kk (tod.pv/360),"0,228"
2.8.2013,6 kk (tod.pv/360),"0,341"
2.8.2013,12 kk (tod.pv/360),"0,536"
1.8.2013,Eonia (tod.pv/360),"0,093"
1.8.2013,1 kk (tod.pv/360),"0,130"
1.8.2013,3 kk (tod.pv/360),"0,228"
1.8.2013,6 kk (tod.pv/360),"0,340"
1.8.2013,12 kk (tod.pv/360),"0,531"
31.7.2013,Eonia (tod.pv/360),"0,143"
31.7.2013,1 kk (tod.pv/360),"0,131"
31.7.2013,3 kk (tod.pv/360),"0,228"
31.7.2013,6 kk (tod.pv/360),"0,341"
31.7.2013,12 kk (tod.pv/360),"0,536"
30.7.2013,Eonia (tod.pv/360),"0,099"
30.7.2013,1 kk (tod.pv/360),"0,131"
30.7.2013,3 kk (tod.pv/360),"0,227"
30.7.2013,6 kk (tod.pv/360),"0,341"
30.7.2013,12 kk (tod.pv/360),"0,535"
29.7.2013,Eonia (tod.pv/360),"0,092"
29.7.2013,1 kk (tod.pv/360),"0,130"
29.7.2013,3 kk (tod.pv/360),"0,226"
29.7.2013,6 kk (tod.pv/360),"0,342"
29.7.2013,12 kk (tod.pv/360),"0,535"
26.7.2013,Eonia (tod.pv/360),"0,097"
26.7.2013,1 kk (tod.pv/360),"0,132"
26.7.2013,3 kk (tod.pv/360),"0,226"
26.7.2013,6 kk (tod.pv/360),"0,343"
26.7.2013,12 kk (tod.pv/360),"0,535"
25.7.2013,Eonia (tod.pv/360),"0,098"
25.7.2013,1 kk (tod.pv/360),"0,131"
25.7.2013,3 kk (tod.pv/360),"0,225"
25.7.2013,6 kk (tod.pv/360),"0,344"
25.7.2013,12 kk (tod.pv/360),"0,537"
24.7.2013,Eonia (tod.pv/360),"0,104"
24.7.2013,1 kk (tod.pv/360),"0,131"
24.7.2013,3 kk (tod.pv/360),"0,225"
24.7.2013,6 kk (tod.pv/360),"0,343"
24.7.2013,12 kk (tod.pv/360),"0,535"
23.7.2013,Eonia (tod.pv/360),"0,105"
23.7.2013,1 kk (tod.pv/360),"0,128"
23.7.2013,3 kk (tod.pv/360),"0,224"
23.7.2013,6 kk (tod.pv/360),"0,340"
23.7.2013,12 kk (tod.pv/360),"0,530"
22.7.2013,Eonia (tod.pv/360),"0,101"
22.7.2013,1 kk (tod.pv/360),"0,125"
22.7.2013,3 kk (tod.pv/360),"0,221"
22.7.2013,6 kk (tod.pv/360),"0,334"
22.7.2013,12 kk (tod.pv/360),"0,520"
19.7.2013,Eonia (tod.pv/360),"0,098"
19.7.2013,1 kk (tod.pv/360),"0,123"
19.7.2013,3 kk (tod.pv/360),"0,220"
19.7.2013,6 kk (tod.pv/360),"0,330"
19.7.2013,12 kk (tod.pv/360),"0,515"
18.7.2013,Eonia (tod.pv/360),"0,091"
18.7.2013,1 kk (tod.pv/360),"0,122"
18.7.2013,3 kk (tod.pv/360),"0,220"
18.7.2013,6 kk (tod.pv/360),"0,329"
18.7.2013,12 kk (tod.pv/360),"0,515"
17.7.2013,Eonia (tod.pv/360),"0,090"
17.7.2013,1 kk (tod.pv/360),"0,122"
17.7.2013,3 kk (tod.pv/360),"0,220"
17.7.2013,6 kk (tod.pv/360),"0,331"
17.7.2013,12 kk (tod.pv/360),"0,521"
16.7.2013,Eonia (tod.pv/360),"0,083"
16.7.2013,1 kk (tod.pv/360),"0,123"
16.7.2013,3 kk (tod.pv/360),"0,219"
16.7.2013,6 kk (tod.pv/360),"0,332"
16.7.2013,12 kk (tod.pv/360),"0,522"
15.7.2013,Eonia (tod.pv/360),"0,086"
15.7.2013,1 kk (tod.pv/360),"0,122"
15.7.2013,3 kk (tod.pv/360),"0,219"
15.7.2013,6 kk (tod.pv/360),"0,332"
15.7.2013,12 kk (tod.pv/360),"0,522"
12.7.2013,Eonia (tod.pv/360),"0,087"
12.7.2013,1 kk (tod.pv/360),"0,123"
12.7.2013,3 kk (tod.pv/360),"0,220"
12.7.2013,6 kk (tod.pv/360),"0,331"
12.7.2013,12 kk (tod.pv/360),"0,519"
11.7.2013,Eonia (tod.pv/360),"0,090"
11.7.2013,1 kk (tod.pv/360),"0,123"
11.7.2013,3 kk (tod.pv/360),"0,218"
11.7.2013,6 kk (tod.pv/360),"0,330"
11.7.2013,12 kk (tod.pv/360),"0,517"
10.7.2013,Eonia (tod.pv/360),"0,088"
10.7.2013,1 kk (tod.pv/360),"0,123"
10.7.2013,3 kk (tod.pv/360),"0,217"
10.7.2013,6 kk (tod.pv/360),"0,330"
10.7.2013,12 kk (tod.pv/360),"0,512"
9.7.2013,Eonia (tod.pv/360),"0,083"
9.7.2013,1 kk (tod.pv/360),"0,123"
9.7.2013,3 kk (tod.pv/360),"0,217"
9.7.2013,6 kk (tod.pv/360),"0,328"
9.7.2013,12 kk (tod.pv/360),"0,510"
8.7.2013,Eonia (tod.pv/360),"0,084"
8.7.2013,1 kk (tod.pv/360),"0,122"
8.7.2013,3 kk (tod.pv/360),"0,217"
8.7.2013,6 kk (tod.pv/360),"0,328"
8.7.2013,12 kk (tod.pv/360),"0,513"
5.7.2013,Eonia (tod.pv/360),"0,087"
5.7.2013,1 kk (tod.pv/360),"0,122"
5.7.2013,3 kk (tod.pv/360),"0,217"
5.7.2013,6 kk (tod.pv/360),"0,330"
5.7.2013,12 kk (tod.pv/360),"0,519"
4.7.2013,Eonia (tod.pv/360),"0,087"
4.7.2013,1 kk (tod.pv/360),"0,123"
4.7.2013,3 kk (tod.pv/360),"0,222"
4.7.2013,6 kk (tod.pv/360),"0,342"
4.7.2013,12 kk (tod.pv/360),"0,534"
3.7.2013,Eonia (tod.pv/360),"0,082"
3.7.2013,1 kk (tod.pv/360),"0,122"
3.7.2013,3 kk (tod.pv/360),"0,222"
3.7.2013,6 kk (tod.pv/360),"0,342"
3.7.2013,12 kk (tod.pv/360),"0,534"
2.7.2013,Eonia (tod.pv/360),"0,082"
2.7.2013,1 kk (tod.pv/360),"0,122"
2.7.2013,3 kk (tod.pv/360),"0,221"
2.7.2013,6 kk (tod.pv/360),"0,341"
2.7.2013,12 kk (tod.pv/360),"0,534"
1.7.2013,Eonia (tod.pv/360),"0,085"
1.7.2013,1 kk (tod.pv/360),"0,121"
1.7.2013,3 kk (tod.pv/360),"0,222"
1.7.2013,6 kk (tod.pv/360),"0,340"
1.7.2013,12 kk (tod.pv/360),"0,534"
28.6.2013,Eonia (tod.pv/360),"0,208"
28.6.2013,1 kk (tod.pv/360),"0,123"
28.6.2013,3 kk (tod.pv/360),"0,218"
28.6.2013,6 kk (tod.pv/360),"0,335"
28.6.2013,12 kk (tod.pv/360),"0,527"
27.6.2013,Eonia (tod.pv/360),"0,086"
27.6.2013,1 kk (tod.pv/360),"0,124"
27.6.2013,3 kk (tod.pv/360),"0,219"
27.6.2013,6 kk (tod.pv/360),"0,337"
27.6.2013,12 kk (tod.pv/360),"0,529"
26.6.2013,Eonia (tod.pv/360),"0,084"
26.6.2013,1 kk (tod.pv/360),"0,126"
26.6.2013,3 kk (tod.pv/360),"0,222"
26.6.2013,6 kk (tod.pv/360),"0,343"
26.6.2013,12 kk (tod.pv/360),"0,539"
25.6.2013,Eonia (tod.pv/360),"0,079"
25.6.2013,1 kk (tod.pv/360),"0,128"
25.6.2013,3 kk (tod.pv/360),"0,225"
25.6.2013,6 kk (tod.pv/360),"0,345"
25.6.2013,12 kk (tod.pv/360),"0,541"
24.6.2013,Eonia (tod.pv/360),"0,084"
24.6.2013,1 kk (tod.pv/360),"0,128"
24.6.2013,3 kk (tod.pv/360),"0,221"
24.6.2013,6 kk (tod.pv/360),"0,341"
24.6.2013,12 kk (tod.pv/360),"0,535"
21.6.2013,Eonia (tod.pv/360),"0,084"
21.6.2013,1 kk (tod.pv/360),"0,127"
21.6.2013,3 kk (tod.pv/360),"0,216"
21.6.2013,6 kk (tod.pv/360),"0,333"
21.6.2013,12 kk (tod.pv/360),"0,524"
20.6.2013,Eonia (tod.pv/360),"0,082"
20.6.2013,1 kk (tod.pv/360),"0,125"
20.6.2013,3 kk (tod.pv/360),"0,214"
20.6.2013,6 kk (tod.pv/360),"0,329"
20.6.2013,12 kk (tod.pv/360),"0,516"
19.6.2013,Eonia (tod.pv/360),"0,082"
19.6.2013,1 kk (tod.pv/360),"0,123"
19.6.2013,3 kk (tod.pv/360),"0,212"
19.6.2013,6 kk (tod.pv/360),"0,323"
19.6.2013,12 kk (tod.pv/360),"0,506"
18.6.2013,Eonia (tod.pv/360),"0,073"
18.6.2013,1 kk (tod.pv/360),"0,122"
18.6.2013,3 kk (tod.pv/360),"0,210"
18.6.2013,6 kk (tod.pv/360),"0,320"
18.6.2013,12 kk (tod.pv/360),"0,503"
17.6.2013,Eonia (tod.pv/360),"0,080"
17.6.2013,1 kk (tod.pv/360),"0,120"
17.6.2013,3 kk (tod.pv/360),"0,210"
17.6.2013,6 kk (tod.pv/360),"0,319"
17.6.2013,12 kk (tod.pv/360),"0,501"
14.6.2013,Eonia (tod.pv/360),"0,075"
14.6.2013,1 kk (tod.pv/360),"0,121"
14.6.2013,3 kk (tod.pv/360),"0,209"
14.6.2013,6 kk (tod.pv/360),"0,319"
14.6.2013,12 kk (tod.pv/360),"0,504"
13.6.2013,Eonia (tod.pv/360),"0,074"
13.6.2013,1 kk (tod.pv/360),"0,120"
13.6.2013,3 kk (tod.pv/360),"0,209"
13.6.2013,6 kk (tod.pv/360),"0,320"
13.6.2013,12 kk (tod.pv/360),"0,504"
12.6.2013,Eonia (tod.pv/360),"0,077"
12.6.2013,1 kk (tod.pv/360),"0,120"
12.6.2013,3 kk (tod.pv/360),"0,208"
12.6.2013,6 kk (tod.pv/360),"0,319"
12.6.2013,12 kk (tod.pv/360),"0,504"
11.6.2013,Eonia (tod.pv/360),"0,075"
11.6.2013,1 kk (tod.pv/360),"0,119"
11.6.2013,3 kk (tod.pv/360),"0,205"
11.6.2013,6 kk (tod.pv/360),"0,315"
11.6.2013,12 kk (tod.pv/360),"0,502"
10.6.2013,Eonia (tod.pv/360),"0,082"
10.6.2013,1 kk (tod.pv/360),"0,115"
10.6.2013,3 kk (tod.pv/360),"0,204"
10.6.2013,6 kk (tod.pv/360),"0,312"
10.6.2013,12 kk (tod.pv/360),"0,495"
7.6.2013,Eonia (tod.pv/360),"0,078"
7.6.2013,1 kk (tod.pv/360),"0,115"
7.6.2013,3 kk (tod.pv/360),"0,203"
7.6.2013,6 kk (tod.pv/360),"0,308"
7.6.2013,12 kk (tod.pv/360),"0,490"
6.6.2013,Eonia (tod.pv/360),"0,083"
6.6.2013,1 kk (tod.pv/360),"0,114"
6.6.2013,3 kk (tod.pv/360),"0,200"
6.6.2013,6 kk (tod.pv/360),"0,300"
6.6.2013,12 kk (tod.pv/360),"0,480"
5.6.2013,Eonia (tod.pv/360),"0,081"
5.6.2013,1 kk (tod.pv/360),"0,114"
5.6.2013,3 kk (tod.pv/360),"0,200"
5.6.2013,6 kk (tod.pv/360),"0,300"
5.6.2013,12 kk (tod.pv/360),"0,481"
4.6.2013,Eonia (tod.pv/360),"0,078"
4.6.2013,1 kk (tod.pv/360),"0,114"
4.6.2013,3 kk (tod.pv/360),"0,200"
4.6.2013,6 kk (tod.pv/360),"0,300"
4.6.2013,12 kk (tod.pv/360),"0,482"
3.6.2013,Eonia (tod.pv/360),"0,078"
3.6.2013,1 kk (tod.pv/360),"0,113"
3.6.2013,3 kk (tod.pv/360),"0,200"
3.6.2013,6 kk (tod.pv/360),"0,299"
3.6.2013,12 kk (tod.pv/360),"0,478"
31.5.2013,Eonia (tod.pv/360),"0,114"
31.5.2013,1 kk (tod.pv/360),"0,113"
31.5.2013,3 kk (tod.pv/360),"0,200"
31.5.2013,6 kk (tod.pv/360),"0,298"
31.5.2013,12 kk (tod.pv/360),"0,478"
30.5.2013,Eonia (tod.pv/360),"0,073"
30.5.2013,1 kk (tod.pv/360),"0,112"
30.5.2013,3 kk (tod.pv/360),"0,200"
30.5.2013,6 kk (tod.pv/360),"0,299"
30.5.2013,12 kk (tod.pv/360),"0,480"
29.5.2013,Eonia (tod.pv/360),"0,076"
29.5.2013,1 kk (tod.pv/360),"0,112"
29.5.2013,3 kk (tod.pv/360),"0,200"
29.5.2013,6 kk (tod.pv/360),"0,298"
29.5.2013,12 kk (tod.pv/360),"0,476"
28.5.2013,Eonia (tod.pv/360),"0,084"
28.5.2013,1 kk (tod.pv/360),"0,112"
28.5.2013,3 kk (tod.pv/360),"0,199"
28.5.2013,6 kk (tod.pv/360),"0,297"
28.5.2013,12 kk (tod.pv/360),"0,473"
27.5.2013,Eonia (tod.pv/360),"0,082"
27.5.2013,1 kk (tod.pv/360),"0,112"
27.5.2013,3 kk (tod.pv/360),"0,201"
27.5.2013,6 kk (tod.pv/360),"0,295"
27.5.2013,12 kk (tod.pv/360),"0,474"
24.5.2013,Eonia (tod.pv/360),"0,081"
24.5.2013,1 kk (tod.pv/360),"0,112"
24.5.2013,3 kk (tod.pv/360),"0,200"
24.5.2013,6 kk (tod.pv/360),"0,294"
24.5.2013,12 kk (tod.pv/360),"0,474"
23.5.2013,Eonia (tod.pv/360),"0,078"
23.5.2013,1 kk (tod.pv/360),"0,112"
23.5.2013,3 kk (tod.pv/360),"0,199"
23.5.2013,6 kk (tod.pv/360),"0,293"
23.5.2013,12 kk (tod.pv/360),"0,473"
22.5.2013,Eonia (tod.pv/360),"0,083"
22.5.2013,1 kk (tod.pv/360),"0,112"
22.5.2013,3 kk (tod.pv/360),"0,199"
22.5.2013,6 kk (tod.pv/360),"0,293"
22.5.2013,12 kk (tod.pv/360),"0,475"
21.5.2013,Eonia (tod.pv/360),"0,076"
21.5.2013,1 kk (tod.pv/360),"0,112"
21.5.2013,3 kk (tod.pv/360),"0,198"
21.5.2013,6 kk (tod.pv/360),"0,293"
21.5.2013,12 kk (tod.pv/360),"0,475"
20.5.2013,Eonia (tod.pv/360),"0,069"
20.5.2013,1 kk (tod.pv/360),"0,112"
20.5.2013,3 kk (tod.pv/360),"0,199"
20.5.2013,6 kk (tod.pv/360),"0,294"
20.5.2013,12 kk (tod.pv/360),"0,477"
17.5.2013,Eonia (tod.pv/360),"0,066"
17.5.2013,1 kk (tod.pv/360),"0,112"
17.5.2013,3 kk (tod.pv/360),"0,200"
17.5.2013,6 kk (tod.pv/360),"0,297"
17.5.2013,12 kk (tod.pv/360),"0,479"
16.5.2013,Eonia (tod.pv/360),"0,082"
16.5.2013,1 kk (tod.pv/360),"0,112"
16.5.2013,3 kk (tod.pv/360),"0,202"
16.5.2013,6 kk (tod.pv/360),"0,301"
16.5.2013,12 kk (tod.pv/360),"0,486"
15.5.2013,Eonia (tod.pv/360),"0,078"
15.5.2013,1 kk (tod.pv/360),"0,112"
15.5.2013,3 kk (tod.pv/360),"0,203"
15.5.2013,6 kk (tod.pv/360),"0,303"
15.5.2013,12 kk (tod.pv/360),"0,491"
14.5.2013,Eonia (tod.pv/360),"0,081"
14.5.2013,1 kk (tod.pv/360),"0,112"
14.5.2013,3 kk (tod.pv/360),"0,203"
14.5.2013,6 kk (tod.pv/360),"0,303"
14.5.2013,12 kk (tod.pv/360),"0,491"
13.5.2013,Eonia (tod.pv/360),"0,086"
13.5.2013,1 kk (tod.pv/360),"0,112"
13.5.2013,3 kk (tod.pv/360),"0,203"
13.5.2013,6 kk (tod.pv/360),"0,303"
13.5.2013,12 kk (tod.pv/360),"0,490"
10.5.2013,Eonia (tod.pv/360),"0,074"
10.5.2013,1 kk (tod.pv/360),"0,112"
10.5.2013,3 kk (tod.pv/360),"0,203"
10.5.2013,6 kk (tod.pv/360),"0,303"
10.5.2013,12 kk (tod.pv/360),"0,489"
9.5.2013,Eonia (tod.pv/360),"0,072"
9.5.2013,1 kk (tod.pv/360),"0,112"
9.5.2013,3 kk (tod.pv/360),"0,203"
9.5.2013,6 kk (tod.pv/360),"0,302"
9.5.2013,12 kk (tod.pv/360),"0,488"
8.5.2013,Eonia (tod.pv/360),"0,064"
8.5.2013,1 kk (tod.pv/360),"0,112"
8.5.2013,3 kk (tod.pv/360),"0,203"
8.5.2013,6 kk (tod.pv/360),"0,303"
8.5.2013,12 kk (tod.pv/360),"0,491"
7.5.2013,Eonia (tod.pv/360),"0,075"
7.5.2013,1 kk (tod.pv/360),"0,112"
7.5.2013,3 kk (tod.pv/360),"0,202"
7.5.2013,6 kk (tod.pv/360),"0,302"
7.5.2013,12 kk (tod.pv/360),"0,490"
6.5.2013,Eonia (tod.pv/360),"0,083"
6.5.2013,1 kk (tod.pv/360),"0,113"
6.5.2013,3 kk (tod.pv/360),"0,202"
6.5.2013,6 kk (tod.pv/360),"0,302"
6.5.2013,12 kk (tod.pv/360),"0,490"
3.5.2013,Eonia (tod.pv/360),"0,077"
3.5.2013,1 kk (tod.pv/360),"0,113"
3.5.2013,3 kk (tod.pv/360),"0,201"
3.5.2013,6 kk (tod.pv/360),"0,302"
3.5.2013,12 kk (tod.pv/360),"0,493"
2.5.2013,Eonia (tod.pv/360),"0,078"
2.5.2013,1 kk (tod.pv/360),"0,116"
2.5.2013,3 kk (tod.pv/360),"0,207"
2.5.2013,6 kk (tod.pv/360),"0,313"
2.5.2013,12 kk (tod.pv/360),"0,510"
30.4.2013,Eonia (tod.pv/360),"0,102"
30.4.2013,1 kk (tod.pv/360),"0,116"
30.4.2013,3 kk (tod.pv/360),"0,207"
30.4.2013,6 kk (tod.pv/360),"0,315"
30.4.2013,12 kk (tod.pv/360),"0,510"
29.4.2013,Eonia (tod.pv/360),"0,085"
29.4.2013,1 kk (tod.pv/360),"0,117"
29.4.2013,3 kk (tod.pv/360),"0,207"
29.4.2013,6 kk (tod.pv/360),"0,317"
29.4.2013,12 kk (tod.pv/360),"0,513"
26.4.2013,Eonia (tod.pv/360),"0,082"
26.4.2013,1 kk (tod.pv/360),"0,117"
26.4.2013,3 kk (tod.pv/360),"0,207"
26.4.2013,6 kk (tod.pv/360),"0,318"
26.4.2013,12 kk (tod.pv/360),"0,515"
25.4.2013,Eonia (tod.pv/360),"0,083"
25.4.2013,1 kk (tod.pv/360),"0,117"
25.4.2013,3 kk (tod.pv/360),"0,206"
25.4.2013,6 kk (tod.pv/360),"0,318"
25.4.2013,12 kk (tod.pv/360),"0,515"
24.4.2013,Eonia (tod.pv/360),"0,083"
24.4.2013,1 kk (tod.pv/360),"0,118"
24.4.2013,3 kk (tod.pv/360),"0,206"
24.4.2013,6 kk (tod.pv/360),"0,319"
24.4.2013,12 kk (tod.pv/360),"0,518"
23.4.2013,Eonia (tod.pv/360),"0,079"
23.4.2013,1 kk (tod.pv/360),"0,118"
23.4.2013,3 kk (tod.pv/360),"0,207"
23.4.2013,6 kk (tod.pv/360),"0,320"
23.4.2013,12 kk (tod.pv/360),"0,520"
22.4.2013,Eonia (tod.pv/360),"0,082"
22.4.2013,1 kk (tod.pv/360),"0,118"
22.4.2013,3 kk (tod.pv/360),"0,208"
22.4.2013,6 kk (tod.pv/360),"0,322"
22.4.2013,12 kk (tod.pv/360),"0,525"
19.4.2013,Eonia (tod.pv/360),"0,083"
19.4.2013,1 kk (tod.pv/360),"0,118"
19.4.2013,3 kk (tod.pv/360),"0,208"
19.4.2013,6 kk (tod.pv/360),"0,322"
19.4.2013,12 kk (tod.pv/360),"0,526"
18.4.2013,Eonia (tod.pv/360),"0,080"
18.4.2013,1 kk (tod.pv/360),"0,118"
18.4.2013,3 kk (tod.pv/360),"0,208"
18.4.2013,6 kk (tod.pv/360),"0,322"
18.4.2013,12 kk (tod.pv/360),"0,526"
17.4.2013,Eonia (tod.pv/360),"0,078"
17.4.2013,1 kk (tod.pv/360),"0,118"
17.4.2013,3 kk (tod.pv/360),"0,210"
17.4.2013,6 kk (tod.pv/360),"0,325"
17.4.2013,12 kk (tod.pv/360),"0,531"
16.4.2013,Eonia (tod.pv/360),"0,080"
16.4.2013,1 kk (tod.pv/360),"0,119"
16.4.2013,3 kk (tod.pv/360),"0,210"
16.4.2013,6 kk (tod.pv/360),"0,326"
16.4.2013,12 kk (tod.pv/360),"0,530"
15.4.2013,Eonia (tod.pv/360),"0,083"
15.4.2013,1 kk (tod.pv/360),"0,119"
15.4.2013,3 kk (tod.pv/360),"0,210"
15.4.2013,6 kk (tod.pv/360),"0,327"
15.4.2013,12 kk (tod.pv/360),"0,533"
12.4.2013,Eonia (tod.pv/360),"0,082"
12.4.2013,1 kk (tod.pv/360),"0,118"
12.4.2013,3 kk (tod.pv/360),"0,210"
12.4.2013,6 kk (tod.pv/360),"0,327"
12.4.2013,12 kk (tod.pv/360),"0,534"
11.4.2013,Eonia (tod.pv/360),"0,086"
11.4.2013,1 kk (tod.pv/360),"0,119"
11.4.2013,3 kk (tod.pv/360),"0,211"
11.4.2013,6 kk (tod.pv/360),"0,329"
11.4.2013,12 kk (tod.pv/360),"0,536"
10.4.2013,Eonia (tod.pv/360),"0,082"
10.4.2013,1 kk (tod.pv/360),"0,119"
10.4.2013,3 kk (tod.pv/360),"0,211"
10.4.2013,6 kk (tod.pv/360),"0,329"
10.4.2013,12 kk (tod.pv/360),"0,537"
9.4.2013,Eonia (tod.pv/360),"0,078"
9.4.2013,1 kk (tod.pv/360),"0,119"
9.4.2013,3 kk (tod.pv/360),"0,211"
9.4.2013,6 kk (tod.pv/360),"0,328"
9.4.2013,12 kk (tod.pv/360),"0,536"
8.4.2013,Eonia (tod.pv/360),"0,082"
8.4.2013,1 kk (tod.pv/360),"0,118"
8.4.2013,3 kk (tod.pv/360),"0,210"
8.4.2013,6 kk (tod.pv/360),"0,327"
8.4.2013,12 kk (tod.pv/360),"0,534"
5.4.2013,Eonia (tod.pv/360),"0,075"
5.4.2013,1 kk (tod.pv/360),"0,118"
5.4.2013,3 kk (tod.pv/360),"0,210"
5.4.2013,6 kk (tod.pv/360),"0,326"
5.4.2013,12 kk (tod.pv/360),"0,534"
4.4.2013,Eonia (tod.pv/360),"0,074"
4.4.2013,1 kk (tod.pv/360),"0,118"
4.4.2013,3 kk (tod.pv/360),"0,210"
4.4.2013,6 kk (tod.pv/360),"0,330"
4.4.2013,12 kk (tod.pv/360),"0,540"
3.4.2013,Eonia (tod.pv/360),"0,072"
3.4.2013,1 kk (tod.pv/360),"0,117"
3.4.2013,3 kk (tod.pv/360),"0,210"
3.4.2013,6 kk (tod.pv/360),"0,331"
3.4.2013,12 kk (tod.pv/360),"0,540"
2.4.2013,Eonia (tod.pv/360),"0,070"
2.4.2013,1 kk (tod.pv/360),"0,117"
2.4.2013,3 kk (tod.pv/360),"0,210"
2.4.2013,6 kk (tod.pv/360),"0,332"
2.4.2013,12 kk (tod.pv/360),"0,544"
28.3.2013,Eonia (tod.pv/360),"0,112"
28.3.2013,1 kk (tod.pv/360),"0,117"
28.3.2013,3 kk (tod.pv/360),"0,211"
28.3.2013,6 kk (tod.pv/360),"0,335"
28.3.2013,12 kk (tod.pv/360),"0,547"
27.3.2013,Eonia (tod.pv/360),"0,067"
27.3.2013,1 kk (tod.pv/360),"0,117"
27.3.2013,3 kk (tod.pv/360),"0,212"
27.3.2013,6 kk (tod.pv/360),"0,335"
27.3.2013,12 kk (tod.pv/360),"0,545"
26.3.2013,Eonia (tod.pv/360),"0,064"
26.3.2013,1 kk (tod.pv/360),"0,119"
26.3.2013,3 kk (tod.pv/360),"0,213"
26.3.2013,6 kk (tod.pv/360),"0,337"
26.3.2013,12 kk (tod.pv/360),"0,547"
25.3.2013,Eonia (tod.pv/360),"0,064"
25.3.2013,1 kk (tod.pv/360),"0,119"
