date,euribor_12_month,euribor_6_month,euribor_3_month,euribor_1_month
2013-10-28,0.553,0.349,0.229,0.13
2013-10-29,0.55,0.348,0.228,0.129
2013-10-30,0.548,0.349,0.228,0.129
2013-10-31,0.548,0.351,0.23,0.13
2013-11-01,0.533,0.341,0.226,0.129
2013-11-02,0.533,0.341,0.226,0.129
2013-11-03,0.533,0.341,0.226,0.129
2013-11-04,0.532,0.342,0.227,0.129
2013-11-05,0.534,0.341,0.227,0.129
2013-11-06,0.535,0.34,0.228,0.13
2013-11-07,0.534,0.341,0.228,0.129
2013-11-08,0.506,0.324,0.217,0.122
2013-11-09,0.506,0.324,0.217,0.122
2013-11-10,0.506,0.324,0.217,0.122
2013-11-11,0.502,0.322,0.218,0.122
2013-11-12,0.501,0.322,0.218,0.123
2013-11-13,0.5,0.32,0.218,0.123
2013-11-14,0.496,0.319,0.217,0.123
2013-11-15,0.496,0.318,0.218,0.123
2013-11-16,0.496,0.318,0.218,0.123
2013-11-17,0.496,0.318,0.218,0.123
2013-11-18,0.497,0.319,0.218,0.123
2013-11-19,0.496,0.319,0.218,0.124
2013-11-20,0.495,0.318,0.219,0.124
2013-11-21,0.489,0.316,0.217,0.126
2013-11-22,0.492,0.321,0.223,0.133
2013-11-23,0.492,0.321,0.223,0.133
2013-11-24,0.492,0.321,0.223,0.133
2013-11-25,0.498,0.326,0.227,0.139
2013-11-26,0.5,0.33,0.23,0.146
2013-11-27,0.497,0.327,0.23,0.147
2013-11-28,0.5,0.329,0.233,0.163
2013-11-29,0.501,0.33,0.234,0.166
2013-11-30,0.501,0.33,0.234,0.166
2013-12-01,0.501,0.33,0.234,0.166
2013-12-02,0.502,0.331,0.236,0.17
2013-12-03,0.503,0.332,0.239,0.175
2013-12-04,0.504,0.334,0.239,0.18
2013-12-05,0.507,0.334,0.24,0.183
2013-12-06,0.519,0.345,0.248,0.191
2013-12-07,0.519,0.345,0.248,0.191
2013-12-08,0.519,0.345,0.248,0.191
2013-12-09,0.527,0.353,0.255,0.2
2013-12-10,0.533,0.36,0.26,0.207
2013-12-11,0.54,0.366,0.267,0.212
2013-12-12,0.549,0.374,0.277,0.219
2013-12-13,0.556,0.38,0.282,0.225
2013-12-14,0.556,0.38,0.282,0.225
2013-12-15,0.556,0.38,0.282,0.225
2013-12-16,0.563,0.387,0.29,0.234
2013-12-17,0.567,0.393,0.298,0.243
2013-12-18,0.565,0.393,0.298,0.245
2013-12-19,0.558,0.387,0.293,0.236
2013-12-20,0.559,0.388,0.292,0.232
2013-12-21,0.559,0.388,0.292,0.232
2013-12-22,0.559,0.388,0.292,0.232
2013-12-23,0.562,0.392,0.294,0.232
2013-12-24,0.56,0.392,0.294,0.232
2013-12-25,0.56,0.392,0.294,0.232
2013-12-26,0.56,0.392,0.294,0.232
2013-12-27,0.562,0.392,0.293,0.234
2013-12-28,0.562,0.392,0.293,0.234
2013-12-29,0.562,0.392,0.293,0.234
2013-12-30,0.558,0.389,0.288,0.221
2013-12-31,0.556,0.389,0.287,0.216
2014-01-01,0.556,0.389,0.287,0.216
2014-01-02,0.555,0.387,0.284,0.214
2014-01-03,0.551,0.381,0.28,0.208
2014-01-04,0.551,0.381,0.28,0.208
2014-01-05,0.551,0.381,0.28,0.208
2014-01-06,0.55,0.38,0.28,0.204
2014-01-07,0.55,0.381,0.28,0.202
2014-01-08,0.552,0.383,0.281,0.203
2014-01-09,0.557,0.388,0.282,0.205
2014-01-10,0.557,0.39,0.282,0.208
2014-01-11,0.557,0.39,0.282,0.208
2014-01-12,0.557,0.39,0.282,0.208
2014-01-13,0.557,0.389,0.282,0.207
2014-01-14,0.557,0.39,0.282,0.208
2014-01-15,0.565,0.397,0.29,0.216
2014-01-16,0.572,0.405,0.3,0.234
2014-01-17,0.571,0.408,0.302,0.243
2014-01-18,0.571,0.408,0.302,0.243
2014-01-19,0.571,0.408,0.302,0.243
2014-01-20,0.57,0.408,0.302,0.24
2014-01-21,0.571,0.409,0.302,0.242
2014-01-22,0.57,0.406,0.301,0.241
2014-01-23,0.57,0.404,0.3,0.24
2014-01-24,0.567,0.401,0.3,0.238
2014-01-25,0.567,0.401,0.3,0.238
2014-01-26,0.567,0.401,0.3,0.238
2014-01-27,0.569,0.404,0.3,0.239
2014-01-28,0.569,0.404,0.301,0.241
2014-01-29,0.566,0.402,0.3,0.237
2014-01-30,0.562,0.399,0.298,0.232
2014-01-31,0.559,0.396,0.296,0.23
2014-02-01,0.559,0.396,0.296,0.23
2014-02-02,0.559,0.396,0.296,0.23
2014-02-03,0.549,0.387,0.29,0.225
2014-02-04,0.548,0.387,0.288,0.222
2014-02-05,0.548,0.386,0.287,0.223
2014-02-06,0.547,0.385,0.286,0.221
2014-02-07,0.552,0.391,0.291,0.229
2014-02-08,0.552,0.391,0.291,0.229
2014-02-09,0.552,0.391,0.291,0.229
2014-02-10,0.551,0.39,0.291,0.23
2014-02-11,0.554,0.391,0.291,0.23
2014-02-12,0.552,0.39,0.291,0.23
2014-02-13,0.547,0.387,0.288,0.225
2014-02-14,0.548,0.386,0.287,0.226
2014-02-15,0.548,0.386,0.287,0.226
2014-02-16,0.548,0.386,0.287,0.226
2014-02-17,0.547,0.386,0.287,0.224
2014-02-18,0.547,0.386,0.288,0.224
2014-02-19,0.547,0.386,0.287,0.224
2014-02-20,0.545,0.384,0.286,0.221
2014-02-21,0.547,0.384,0.287,0.222
2014-02-22,0.547,0.384,0.287,0.222
2014-02-23,0.547,0.384,0.287,0.222
2014-02-24,0.549,0.384,0.288,0.221
2014-02-25,0.553,0.387,0.289,0.222
2014-02-26,0.551,0.387,0.288,0.222
2014-02-27,0.549,0.384,0.286,0.219
2014-02-28,0.549,0.384,0.286,0.218
2014-03-01,0.549,0.384,0.286,0.218
2014-03-02,0.549,0.384,0.286,0.218
2014-03-03,0.554,0.387,0.288,0.22
2014-03-04,0.552,0.386,0.287,0.218
2014-03-05,0.551,0.384,0.286,0.216
2014-03-06,0.551,0.384,0.287,0.216
2014-03-07,0.567,0.398,0.299,0.229
2014-03-08,0.567,0.398,0.299,0.229
2014-03-09,0.567,0.398,0.299,0.229
2014-03-10,0.578,0.408,0.307,0.236
2014-03-11,0.575,0.405,0.304,0.233
2014-03-12,0.574,0.405,0.304,0.233
2014-03-13,0.573,0.405,0.304,0.23
2014-03-14,0.57,0.402,0.303,0.23
2014-03-15,0.57,0.402,0.303,0.23
2014-03-16,0.57,0.402,0.303,0.23
2014-03-17,0.576,0.407,0.305,0.232
2014-03-18,0.582,0.41,0.309,0.234
2014-03-19,0.585,0.414,0.312,0.237
2014-03-20,0.591,0.416,0.313,0.238
2014-03-21,0.593,0.42,0.315,0.239
2014-03-22,0.593,0.42,0.315,0.239
2014-03-23,0.593,0.42,0.315,0.239
2014-03-24,0.6,0.425,0.32,0.242
2014-03-25,0.598,0.422,0.318,0.241
2014-03-26,0.591,0.419,0.315,0.237
2014-03-27,0.587,0.416,0.313,0.237
2014-03-28,0.585,0.414,0.31,0.233
2014-03-29,0.585,0.414,0.31,0.233
2014-03-30,0.585,0.414,0.31,0.233
2014-03-31,0.59,0.418,0.313,0.237
2014-04-01,0.591,0.418,0.313,0.235
2014-04-02,0.599,0.423,0.319,0.242
2014-04-03,0.6,0.423,0.319,0.24
2014-04-04,0.603,0.427,0.325,0.249
2014-04-05,0.603,0.427,0.325,0.249
2014-04-06,0.603,0.427,0.325,0.249
2014-04-07,0.6,0.427,0.327,0.252
2014-04-08,0.599,0.426,0.327,0.251
2014-04-09,0.599,0.427,0.327,0.251
2014-04-10,0.599,0.426,0.327,0.251
2014-04-11,0.601,0.428,0.328,0.253
2014-04-12,0.601,0.428,0.328,0.253
2014-04-13,0.601,0.428,0.328,0.253
2014-04-14,0.599,0.427,0.328,0.252
2014-04-15,0.598,0.426,0.327,0.251
2014-04-16,0.598,0.427,0.327,0.248
2014-04-17,0.599,0.426,0.328,0.246
2014-04-18,0.599,0.426,0.328,0.246
2014-04-19,0.599,0.426,0.328,0.246
2014-04-20,0.599,0.426,0.328,0.246
2014-04-21,0.599,0.426,0.328,0.246
2014-04-22,0.603,0.429,0.329,0.248
2014-04-23,0.606,0.432,0.332,0.253
2014-04-24,0.611,0.437,0.337,0.261
2014-04-25,0.619,0.443,0.344,0.269
2014-04-26,0.619,0.443,0.344,0.269
2014-04-27,0.619,0.443,0.344,0.269
2014-04-28,0.62,0.444,0.345,0.269
2014-04-29,0.621,0.444,0.347,0.269
2014-04-30,0.614,0.438,0.339,0.261
2014-05-01,0.614,0.438,0.339,0.261
2014-05-02,0.612,0.437,0.336,0.258
2014-05-03,0.612,0.437,0.336,0.258
2014-05-04,0.612,0.437,0.336,0.258
2014-05-05,0.613,0.437,0.336,0.258
2014-05-06,0.613,0.438,0.337,0.257
2014-05-07,0.614,0.437,0.338,0.262
2014-05-08,0.617,0.438,0.338,0.262
2014-05-09,0.606,0.431,0.336,0.266
2014-05-10,0.606,0.431,0.336,0.266
2014-05-11,0.606,0.431,0.336,0.266
2014-05-12,0.607,0.43,0.335,0.267
2014-05-13,0.605,0.429,0.335,0.268
2014-05-14,0.596,0.421,0.328,0.263
2014-05-15,0.587,0.413,0.321,0.259
2014-05-16,0.586,0.41,0.318,0.257
2014-05-17,0.586,0.41,0.318,0.257
2014-05-18,0.586,0.41,0.318,0.257
2014-05-19,0.586,0.409,0.318,0.257
2014-05-20,0.585,0.407,0.318,0.256
2014-05-21,0.583,0.407,0.319,0.259
2014-05-22,0.583,0.407,0.318,0.262
2014-05-23,0.578,0.406,0.317,0.261
2014-05-24,0.578,0.406,0.317,0.261
2014-05-25,0.578,0.406,0.317,0.261
2014-05-26,0.576,0.404,0.317,0.258
2014-05-27,0.573,0.4,0.316,0.257
2014-05-28,0.574,0.399,0.314,0.255
2014-05-29,0.572,0.397,0.31,0.251
2014-05-30,0.572,0.397,0.311,0.251
2014-05-31,0.572,0.397,0.311,0.251
2014-06-01,0.572,0.397,0.311,0.251
2014-06-02,0.569,0.394,0.309,0.25
2014-06-03,0.567,0.391,0.307,0.248
2014-06-04,0.562,0.386,0.301,0.241
2014-06-05,0.552,0.376,0.292,0.23
2014-06-06,0.533,0.357,0.267,0.197
2014-06-07,0.533,0.357,0.267,0.197
2014-06-08,0.533,0.357,0.267,0.197
2014-06-09,0.529,0.354,0.264,0.192
2014-06-10,0.528,0.353,0.263,0.188
2014-06-11,0.525,0.348,0.258,0.179
2014-06-12,0.511,0.333,0.242,0.156
2014-06-13,0.507,0.326,0.234,0.14
2014-06-14,0.507,0.326,0.234,0.14
2014-06-15,0.507,0.326,0.234,0.14
2014-06-16,0.496,0.316,0.223,0.126
2014-06-17,0.491,0.312,0.217,0.119
2014-06-18,0.49,0.309,0.216,0.113
2014-06-19,0.489,0.306,0.212,0.109
2014-06-20,0.489,0.306,0.212,0.108
2014-06-21,0.489,0.306,0.212,0.108
2014-06-22,0.489,0.306,0.212,0.108
2014-06-23,0.489,0.307,0.211,0.105
2014-06-24,0.489,0.306,0.211,0.104
2014-06-25,0.487,0.306,0.208,0.103
2014-06-26,0.488,0.305,0.209,0.103
2014-06-27,0.488,0.303,0.207,0.101
2014-06-28,0.488,0.303,0.207,0.101
2014-06-29,0.488,0.303,0.207,0.101
2014-06-30,0.488,0.303,0.207,0.099
2014-07-01,0.488,0.302,0.206,0.098
2014-07-02,0.487,0.303,0.205,0.096
2014-07-03,0.488,0.303,0.206,0.097
2014-07-04,0.486,0.303,0.204,0.097
2014-07-05,0.486,0.303,0.204,0.097
2014-07-06,0.486,0.303,0.204,0.097
2014-07-07,0.486,0.303,0.203,0.097
2014-07-08,0.486,0.303,0.203,0.096
2014-07-09,0.487,0.304,0.203,0.095
2014-07-10,0.487,0.304,0.202,0.094
2014-07-11,0.487,0.305,0.203,0.093
2014-07-12,0.487,0.305,0.203,0.093
2014-07-13,0.487,0.305,0.203,0.093
2014-07-14,0.488,0.306,0.203,0.092
2014-07-15,0.487,0.306,0.202,0.092
2014-07-16,0.486,0.304,0.201,0.091
2014-07-17,0.486,0.303,0.201,0.091
2014-07-18,0.485,0.303,0.202,0.092
2014-07-19,0.485,0.303,0.202,0.092
2014-07-20,0.485,0.303,0.202,0.092
2014-07-21,0.486,0.303,0.204,0.096
2014-07-22,0.488,0.305,0.206,0.096
2014-07-23,0.489,0.308,0.208,0.098
2014-07-24,0.49,0.308,0.209,0.099
2014-07-25,0.49,0.307,0.209,0.1
2014-07-26,0.49,0.307,0.209,0.1
2014-07-27,0.49,0.307,0.209,0.1
2014-07-28,0.489,0.306,0.209,0.099
2014-07-29,0.489,0.306,0.209,0.099
2014-07-30,0.489,0.305,0.209,0.098
2014-07-31,0.489,0.306,0.209,0.098
2014-08-01,0.489,0.308,0.208,0.097
2014-08-02,0.489,0.308,0.208,0.097
2014-08-03,0.489,0.308,0.208,0.097
2014-08-04,0.488,0.307,0.208,0.096
2014-08-05,0.488,0.307,0.207,0.097
2014-08-06,0.487,0.306,0.206,0.096
2014-08-07,0.484,0.304,0.205,0.096
2014-08-08,0.482,0.302,0.203,0.094
2014-08-09,0.482,0.302,0.203,0.094
2014-08-10,0.482,0.302,0.203,0.094
2014-08-11,0.482,0.301,0.202,0.092
2014-08-12,0.479,0.3,0.201,0.091
2014-08-13,0.479,0.299,0.199,0.09
2014-08-14,0.478,0.298,0.198,0.089
2014-08-15,0.477,0.297,0.197,0.088
2014-08-16,0.477,0.297,0.197,0.088
2014-08-17,0.477,0.297,0.197,0.088
2014-08-18,0.474,0.297,0.196,0.089
2014-08-19,0.469,0.292,0.191,0.087
2014-08-20,0.466,0.289,0.187,0.084
2014-08-21,0.464,0.287,0.186,0.081
2014-08-22,0.463,0.288,0.183,0.079
2014-08-23,0.463,0.288,0.183,0.079
2014-08-24,0.463,0.288,0.183,0.079
2014-08-25,0.448,0.274,0.175,0.074
2014-08-26,0.443,0.271,0.171,0.071
2014-08-27,0.439,0.269,0.17,0.069
2014-08-28,0.438,0.267,0.167,0.068
2014-08-29,0.434,0.264,0.163,0.067
2014-08-30,0.434,0.264,0.163,0.067
2014-08-31,0.434,0.264,0.163,0.067
2014-09-01,0.428,0.259,0.159,0.066
2014-09-02,0.42,0.252,0.152,0.06
2014-09-03,0.419,0.25,0.15,0.061
2014-09-04,0.418,0.249,0.149,0.059
